q,ndci_msi54,ndci_msi64,ndci_msi74,ndci_tm43,ndci_oli54,chla_toming_msi,chla_gurlin2b_msi,chla_3bda_msi,chla_3bda_oli,chla_3bda_tm,chla_tebbs_msi,chla_tebbs_oli,chla_tebbs_tm,chla_meris2b_msi,chla_modis2b_msi,chla_modis2b_tm,ndssi_rg_msi,ndssi_rg_oli,ndssi_rg_tm,ndssi_bnir_oli,ti_yu_oli,ti_yu_tm,tsm_lym_oli,tsm_lym_msi,tsm_lym_tm,tss_grb_msi,tss_grb_oli,tss_grb_tm,tss_gr_msi,tss_gr_oli,tss_gr_tm,spm_qiu_tm,spm_qiu_msi,fai_tm,fai_oli,fai_msi,ndvi_tm,ndvi_oli,ndvi_msi,hue_tm,hue_oli,hue_msi,chla_tc2_msi
0.0,-0.9966882244754852,-0.9990431310293274,-0.9993644602917579,-0.9930933229005687,-2244.604582459333,-1267.6066240419486,6.02383407022604,-0.5146416021080693,-0.05375009418722602,-0.6084156524537196,-131.4567809744828,-694159.6554791768,-133.38227383863375,-15.15482327797521,-32.358864586206025,-31.76725499433604,-0.9989728520173587,-0.9986356846982417,-0.9084306470792468,-38.56647973857277,0.0019164309920261487,0.00021242617666894997,0.018795173056138263,0.008880333154690993,0.7138607337926155,0.0013042037602137516,0.022434381791679302,0.9379950789645983,0.0002015358031366752,0.00021390986761667474,0.788174947235401,1.1322822604636233,0.19181017225802463,1.7111811841051358e-06,4.755666298898905e-06,1.0460501405267154e-06,0.00015633769948532583,0.00022794929866186994,0.00025096161069151825,-2500.682623578399,-1340.6170402820753,-6952.509188439681
0.01,-0.5427168607923597,-0.7996036788783523,-0.8019236326878383,-0.6535872229118436,-9.75478791576042,210.8404257271696,7.599158603388258,0.010188248823251542,-0.0008158409688742177,-0.01876153022952389,-3.9127631990877347,-3569.162616787107,-35.802185754157925,-3.1392614136134105,-8.902785229560896,9.415436726282882,-0.5357894281319734,-0.7037898543396789,-0.40696262873569605,-0.9121357443149102,0.044301995793183495,0.07190086462193636,4.0805829799219815,9.560377294291591,17.158851399534534,14.11185153368121,9.967181187902353,29.898727357754492,6.870148507755982,2.3263579912957666,14.887959641850657,16.40429390668277,9.525708631734464,0.00020861505663856934,0.00028397252658611283,0.0002455878874103905,0.002101955391196108,0.0038136298545773553,0.002276392365910313,38.53098019406341,-22.089265822146967,40.2857277854667
0.02,-0.38231944428717207,-0.7131069628149408,-0.708923981718304,-0.5795541518109628,-5.174679151579244,264.66184798582697,8.240544743317763,0.014928334125891337,0.0006669855833487599,0.001260280453784489,22.844082004832323,-1818.5419745347892,-12.058720175258689,2.554689617904477,2.4982200104957473,19.43612683335091,-0.4566299864510161,-0.6170466491654377,-0.30316243790033004,-0.8410865406360202,0.06065656521012693,0.08492437468108144,5.805363111275917,14.568048127048845,23.308649004965538,24.77820987880723,16.2266812708908,43.36231843315363,12.38546978014536,3.895801605972913,21.928624205604894,23.095158171594072,12.937630214745832,0.0004203626108457144,0.0005782535568047551,0.0005095117298014093,0.003938121058969734,0.0073697178492879625,0.00436433068232589,41.25881751315259,26.290225526696027,42.273373701321425
0.03,-0.3132235781683439,-0.6553670580250203,-0.6458928592439509,-0.5279317226954002,-3.544103782338255,302.30321935643525,8.674023564943441,0.017548641480180465,0.0019568166707491295,0.009915324925962404,41.92480233302493,-1225.5050862584515,6.661612222483075,5.2009489227553685,10.439048739376679,27.336854258153945,-0.42036982009059076,-0.5614048812483206,-0.2704020696029469,-0.776445997535778,0.06989267180814691,0.09264622143805487,7.193506049462941,18.787445737126962,26.935280086526063,34.67566899421577,22.6238227513933,51.51620990215196,17.48270915253111,5.398605670668549,26.47864052659199,27.62084595942117,15.61384400843271,0.0006520715770541732,0.0008639625588900842,0.0007703216323141468,0.005665496438234305,0.010864861166992949,0.0063449994067808525,43.23660710788266,32.49067090451193,43.16885894247734
0.04,-0.2627831250596419,-0.6131101868539607,-0.598639422103899,-0.4940758611100936,-2.727725866178208,333.60551867177827,9.034716905514719,0.019225496920084146,0.0031617512588198566,0.01664525920188388,56.22708426882039,-932.7499121986993,20.71587590080376,7.010613171972112,16.48374471673595,33.26831445445452,-0.3946966528931038,-0.5400488923967046,-0.2492463771803484,-0.7178683141699559,0.07681214957857603,0.09807173310590223,8.554343515339777,22.50647526050778,29.496905357428663,43.77493517985764,29.16900670958551,57.636913358505474,22.009170619505138,7.006291398582587,29.89622939431275,30.619781997633062,17.644320450125473,0.0008575392775392194,0.0011912397246271718,0.0010419660233214195,0.00745762320277229,0.01458415208969721,0.00837421456685718,44.63146639606148,33.605675253075795,43.800901364974166
0.05,-0.2211724924155228,-0.5806116530960123,-0.5629180514796897,-0.47274293380758653,-2.2329845843219527,358.2081423245851,9.31914278609534,0.020499041153424626,0.004353000201773718,0.023277314035354657,70.44228477313887,-752.9903296512039,29.857904019646433,8.652839288406005,21.265128732355876,37.12661519090799,-0.3755965799044404,-0.5237664519943397,-0.23329983415654584,-0.6643542810837245,0.0826260414483704,0.10220343812387857,9.893563938504979,25.469119301439513,31.41978652624133,51.63564966154409,34.87075673032876,62.36266673370738,26.092170246101595,8.365529144894024,32.49996740962216,32.858212768407455,19.053305351582868,0.0010814177404895337,0.001501088940744874,0.0013160067842387182,0.00951415105621889,0.018178924170048863,0.010420227357855761,45.40839505874321,34.41930780441915,44.4549994009119
0.06,-0.18918455561654504,-0.5540519158045036,-0.5351402437987621,-0.45763271192505894,-1.9007604293275133,375.49100865615765,9.556079242348966,0.021539834668978887,0.005572424261643536,0.024605846846955215,82.56314737038937,-626.3462358155681,36.36030230947023,10.097790582525326,25.304275248530697,39.87088678843583,-0.3598871103900144,-0.5095791050994456,-0.2242144520692632,-0.6182007663383522,0.08761710552689565,0.10546226968637419,11.2099107816798,27.628239633532207,32.92707953359448,57.33434344765417,38.974017553924675,66.01206128819403,29.327870098567647,9.741424403904915,34.49021484853519,34.52319067717472,20.28417614908475,0.0013165280593125431,0.0018486013925483556,0.00159564718515127,0.011511084831994652,0.021386819065356354,0.01243292716501082,46.20367225081017,35.11007547398248,44.89411819791013
0.07,-0.1618345120881592,-0.5306525122481531,-0.512279753503053,-0.4451478907918237,-1.6611442015457336,389.80620978797555,9.773530096805349,0.022403103680782754,0.006701460902799762,0.025663826211845275,92.57372727231618,-534.2279498156325,41.874591423332404,11.505741671255766,29.018922640914013,42.19813687697802,-0.34692216368310014,-0.49670381155590104,-0.21662516466126747,-0.5781341246142041,0.0917691857444536,0.10825325518048809,12.528055126210258,29.515025547045926,34.0898394877992,62.11581746535861,42.06324639957089,69.0455951315331,31.482242711676687,11.189580424081194,36.036438864759766,36.040520178904806,21.391488192109424,0.0015508126684197294,0.002187143910913113,0.0018753573830063597,0.013493168244738094,0.024980407266872624,0.014512552673396515,47.43785126889988,35.73944817834053,45.334363407766475
0.08,-0.14079528376759146,-0.5110158225053435,-0.49322991504604613,-0.4348489187975834,-1.4900942112775633,399.99422983992883,9.981587915202734,0.02310742048191034,0.007654043542860953,0.026557407303787237,101.92843744952675,-465.9386227717636,46.54155469316176,12.69730476847518,32.29285757246544,44.167781641455456,-0.3353818873674434,-0.48492748046442136,-0.21011640924184172,-0.5431118783054036,0.0956065432066553,0.1106705100870745,13.842105227947117,30.820145721657184,35.04636942063919,65.72979642024926,44.995145674146855,71.48703238069523,33.41360927509269,12.714972217841026,37.33457361225664,37.43567146887155,22.464428058389796,0.0017876110125049681,0.002534273966702039,0.0021709893834979043,0.015518809501670335,0.02871009920630851,0.0167349036378144,48.60393726701253,36.37194285544651,45.82508720865101
0.09,-0.12425553212500345,-0.4931390438391448,-0.4772648074350127,-0.425926152147923,-1.3544841879810514,408.82521127335735,10.170653089173337,0.023728533987689773,0.008573798099309917,0.027392492680287116,109.73406338299193,-412.88463524151194,50.62679680385486,13.73728532456416,35.371761083563975,45.891916859524905,-0.32559864005611305,-0.47405836619372427,-0.2041829931650777,-0.5107316068209543,0.09934165214314379,0.11277872960896852,15.051779293054079,31.827601313183948,35.839962901395076,68.41201916134573,47.81660144784605,73.49059863056189,34.86188712580318,14.248936559130096,38.33573106794873,38.77301195099681,23.516926674984138,0.0020508571270311284,0.002890398727290777,0.0024685745040570932,0.017457289429532914,0.03247700888044628,0.018874142633123942,49.44843790777073,36.98058752153862,46.221603388486436
0.1,-0.1111703932348922,-0.478414074485913,-0.4639822431512354,-0.4171500827917125,-1.2425195563518803,416.9169820536026,10.354664848990069,0.024292444921947803,0.009374360221255864,0.028400671861442826,115.50067589849601,-370.2916764281606,54.77056582206063,14.644379868547885,37.94276965904796,47.640752768450156,-0.31709994371848105,-0.4639871370648088,-0.19871335759842837,-0.4739434433126888,0.10261902397277091,0.11471683909246586,16.267625247431194,32.69029879821934,36.49857752875195,70.52626758194211,50.63676750851897,75.13458559332733,36.049655575289705,15.827489928241576,39.21620542456036,40.09519826394618,24.513357469257944,0.0023130004350093935,0.0032174025404325146,0.002762190265001559,0.01940009895648261,0.03604369356429029,0.021120809168975626,50.130915655743046,37.5075377497516,46.62922093289702
0.11,-0.10034083873763273,-0.46558785784016293,-0.4520540793560092,-0.4097994210306345,-1.1523288720857303,424.2090032388158,10.53616917151522,0.02480499815186022,0.010167571202804314,0.02893678672322661,122.97843915806497,-334.83106655379027,58.37006305084769,15.456109074137657,40.23157258930185,49.15988425964157,-0.3093582542786493,-0.45455558780291666,-0.19354540856320868,-0.43912367998167895,0.10561160313927902,0.11640747443980698,17.444779218475226,33.450863496377146,37.08052973732245,72.33198584750065,53.481212302678344,76.55777126992419,37.00905770354733,17.37157660894131,39.96914307385596,41.37299781925123,25.466934915834585,0.002570934803602049,0.0035769058301790245,0.00309152773532636,0.021467796999785953,0.0400456140921346,0.023393538047360964,50.62286104087832,38.037926215727126,46.97751255415912
0.12,-0.09197609178919801,-0.45495183724292315,-0.441550592319057,-0.40398436344602395,-1.0763093293776882,430.7751754793523,10.708135719876573,0.02527978762160347,0.010947109534661116,0.029379563301043583,130.27155555616736,-304.33517964522144,61.15953626710642,16.128048210489865,42.16143996677096,50.33715328842803,-0.30249114317570025,-0.4457599571948198,-0.18866122687874737,-0.4070211411441158,0.10830200934249985,0.11803363643300054,18.62156486839001,34.11598044464634,37.61089569771573,73.9199043900824,56.39495396269636,77.80239873577047,37.88245511379016,18.953719570754668,40.63986872858528,42.57165043025168,26.396226546278278,0.0028252167863297016,0.003905257301225448,0.0034099036996757576,0.02371049665877517,0.043876049657450795,0.025704067435955515,51.04867294500984,38.60276261008182,47.3511707874261
0.13,-0.08448143343391827,-0.4446648653264201,-0.43217832635456793,-0.3987563904503761,-1.0086526247056622,436.9297506381543,10.875508823841258,0.025735822942294376,0.011656492163688753,0.02978046297774418,137.27328849538384,-277.92050753557174,63.67687547228714,16.75787707899555,44.04478597347847,51.39957090331515,-0.2963163002021397,-0.4375668760621805,-0.1839642222617412,-0.37726652714578995,0.11092595241739162,0.11953086509261783,19.77564876719606,34.69430100024826,38.097722915758396,75.3646565170098,59.144022262576804,78.94065186537392,38.643797435177,20.62264831948829,41.252695508441995,43.686346374483804,27.272300971344997,0.0030882969626913038,0.004291460748519156,0.0037185005624921787,0.02600807514458092,0.04778937739156931,0.02805743544734625,51.43890332896902,39.13523447597871,47.722914151571544
